Pathway	GO-term
PWY-5162	GO:0008701
PWY-5162	GO:0005829
PWY-5162	GO:0009098
PWY-5162	GO:0019380
PWY-5162	GO:0019439
PWY-5162	GO:0016620
PWY-5162	GO:0004029
PWY-5162	GO:0016491
PWY-5162	GO:0008774
PWY-5162	GO:0046336
PWY-5162	GO:0055114
PWY-5162	GO:0051287
PWY-5162	GO:0042802
PWY-5162	GO:0008684
PWY-5162	GO:0005737
PWY-5174	GO:0009507
PWY-5174	GO:0051536
PWY-5174	GO:0046872
PWY-5174	GO:0009055
PWY-5174	GO:0051537
PWY-5174	GO:0005515
PWY-5174	GO:0005829
PWY-5174	GO:0022900
PWY-5174	GO:0055114
PWY-5174	GO:0016226
PWY-5177	GO:0016614
PWY-5177	GO:0003857
PWY-5177	GO:0005739
PWY-5177	GO:0005975
PWY-5177	GO:0006631
PWY-5177	GO:0016829
PWY-5177	GO:0016508
PWY-5177	GO:0004300
PWY-5177	GO:0006635
PWY-5177	GO:0006091
PWY-5177	GO:0003985
PWY-5177	GO:0016853
PWY-5177	GO:0004165
PWY-5177	GO:0005777
PWY-5178	GO:0016020
PWY-5183	GO:0016020
PWY-5188	GO:0008483
PWY-5188	GO:0003824
PWY-5188	GO:0016853
PWY-5188	GO:0042803
PWY-5188	GO:0005515
PWY-5188	GO:0030170
PWY-5188	GO:0042286
PWY-5188	GO:0005737
PWY-5188	GO:0033014
PWY-5188	GO:0006782
PWY-5188	GO:0006779
PWY-5188	GO:0009507
PWY-5188	GO:0016740
PWY-5188	GO:0004418
PWY-5188	GO:0005829
PWY-5188	GO:0018160
PWY-5188	GO:0006783
PWY-5188	GO:0016829
PWY-5188	GO:0046872
PWY-5188	GO:0000287
PWY-5188	GO:0008270
PWY-5188	GO:0042802
PWY-5188	GO:0004655
PWY-5188	GO:0008152
PWY-5188	GO:0004852
PWY-5188	GO:0006780
PWY-5188	GO:0050661
PWY-5188	GO:0016491
PWY-5188	GO:0008883
PWY-5188	GO:0055114
PWY-5188	GO:0019353
PWY-5189	GO:0003870
PWY-5189	GO:0005739
PWY-5189	GO:0006783
PWY-5189	GO:0006520
PWY-5189	GO:0016829
PWY-5189	GO:0004418
PWY-5189	GO:0004655
PWY-5189	GO:0003824
PWY-5189	GO:0004852
PWY-5189	GO:0006780
PWY-5194	GO:0004325
PWY-5194	GO:0051287
PWY-5194	GO:0016829
PWY-5194	GO:0016740
PWY-5194	GO:0016491
PWY-5194	GO:0008168
PWY-5194	GO:0003824
PWY-5194	GO:0042803
PWY-5194	GO:0043115
PWY-5194	GO:0004851
PWY-5194	GO:0051266
PWY-5194	GO:0005829
PWY-5194	GO:0032259
PWY-5194	GO:0055114
PWY-5194	GO:0009236
PWY-5194	GO:0008152
PWY-5194	GO:0006779
PWY-5194	GO:0006970
PWY-5194	GO:0019354
PWY-5195	GO:0005829
PWY-5198	GO:0016773
PWY-5198	GO:0043743
PWY-5198	GO:0016780
PWY-5198	GO:0016740
PWY-5198	GO:0000287
PWY-5198	GO:0043814
PWY-5198	GO:0016779
PWY-5198	GO:0005525
PWY-5198	GO:0000166
PWY-5198	GO:0052619
PWY-5198	GO:0052618
PWY-5198	GO:0046872
PWY-5198	GO:0043773
PWY-5198	GO:0016881
PWY-5198	GO:0016874
PWY-5198	GO:0016491
PWY-5198	GO:0005829
PWY-5198	GO:0005886
PWY-5198	GO:0052645
PWY-5198	GO:0055114
PWY-5199	GO:0052619
PWY-5199	GO:0052618
PWY-5199	GO:0046872
PWY-5199	GO:0043773
PWY-5199	GO:0016881
PWY-5199	GO:0016874
PWY-5199	GO:0016491
PWY-5199	GO:0005525
PWY-5199	GO:0000166
PWY-5199	GO:0005829
PWY-5199	GO:0005886
PWY-5199	GO:0052645
PWY-5199	GO:0055114
PWY-5203	GO:0042300
PWY-5207	GO:0016020
PWY-5209	GO:0005829
PWY-5209	GO:0051536
PWY-5209	GO:0046872
PWY-5209	GO:0009055
PWY-5209	GO:0051537
PWY-5209	GO:0005515
PWY-5209	GO:0022900
PWY-5209	GO:0055114
PWY-5209	GO:0016226
PWY-5257	GO:0000287
PWY-5257	GO:0016853
PWY-5257	GO:0046872
PWY-5257	GO:0042803
PWY-5257	GO:0009045
PWY-5257	GO:0005737
PWY-5257	GO:0005829
PWY-5257	GO:0042732
PWY-5257	GO:0005975
PWY-5257	GO:0042843
PWY-5257	GO:0016740
PWY-5257	GO:0003824
PWY-5257	GO:0004474
PWY-5257	GO:0006099
PWY-5257	GO:0006097
PWY-5257	GO:0009436
PWY-5257	GO:0016773
PWY-5257	GO:0016301
PWY-5257	GO:0005524
PWY-5257	GO:0000166
PWY-5257	GO:0004856
PWY-5257	GO:0008152
PWY-5257	GO:0046835
PWY-5257	GO:0005997
PWY-5257	GO:0016310
PWY-5257	GO:0005998
PWY-5257	GO:0016829
PWY-5257	GO:0047440
PWY-5257	GO:0046176
PWY-5257	GO:0061677
PWY-5257	GO:0042802
PWY-5257	GO:0016491
PWY-5257	GO:0008106
PWY-5257	GO:0055114
PWY-5257	GO:0016616
PWY-5257	GO:0008270
PWY-5257	GO:0006631
PWY-5257	GO:0006629
PWY-5257	GO:0016620
PWY-5257	GO:0009013
PWY-5257	GO:0050569
PWY-5257	GO:0008911
PWY-5257	GO:0004777
PWY-5257	GO:0032991
PWY-5257	GO:0019301
PWY-5257	GO:0042355
PWY-5257	GO:0008737
PWY-5257	GO:0019317
PWY-5257	GO:0006004
PWY-5257	GO:0019571
PWY-5257	GO:0008741
PWY-5257	GO:0016052
PWY-5257	GO:0019572
PWY-5257	GO:0019568
PWY-5257	GO:0019569
PWY-5257	GO:0008744
PWY-5257	GO:0019324
PWY-5257	GO:0016832
PWY-5257	GO:0008738
PWY-5257	GO:0019323
PWY-5257	GO:0008742
PWY-5257	GO:0051289
PWY-5257	GO:0016836
PWY-5257	GO:0050401
PWY-5257	GO:0018455
PWY-5257	GO:1990002
PWY-5257	GO:0000302
PWY-5257	GO:0030145
PWY-5257	GO:0016861
PWY-5257	GO:0008733
PWY-5257	GO:0005996
PWY-5257	GO:0033296
PWY-5257	GO:0008740
PWY-5257	GO:0019299
PWY-5257	GO:0008736
PWY-5257	GO:0008790
PWY-5265	GO:0005829
PWY-5265	GO:0005886
PWY-5268	GO:0005829
PWY-5269	GO:0005739
PWY-5270	GO:0005829
PWY-5270	GO:0102320
PWY-5270	GO:0101020
PWY-5270	GO:0070576
PWY-5270	GO:0070330
PWY-5270	GO:0050649
PWY-5270	GO:0050591
PWY-5270	GO:0047638
PWY-5270	GO:0046872
PWY-5270	GO:0034875
PWY-5270	GO:0033780
PWY-5270	GO:0030343
PWY-5270	GO:0020037
PWY-5270	GO:0019899
PWY-5270	GO:0019825
PWY-5270	GO:0016712
PWY-5270	GO:0016705
PWY-5270	GO:0016491
PWY-5270	GO:0008395
PWY-5270	GO:0005506
PWY-5270	GO:0005496
PWY-5270	GO:0004497
PWY-5270	GO:0043231
PWY-5270	GO:0031090
PWY-5270	GO:0016021
PWY-5270	GO:0005789
PWY-5270	GO:0005737
PWY-5270	GO:0016020
PWY-5270	GO:0005783
PWY-5270	GO:0070989
PWY-5270	GO:0055114
PWY-5270	GO:0046483
PWY-5270	GO:0042738
PWY-5270	GO:0042737
PWY-5270	GO:0042359
PWY-5270	GO:0036378
PWY-5270	GO:0017144
PWY-5270	GO:0016098
PWY-5270	GO:0009822
PWY-5270	GO:0008209
PWY-5270	GO:0008202
PWY-5270	GO:0006706
PWY-5270	GO:0002933
PWY-5270	GO:0006629
PWY-5272	GO:0005783
PWY-5274	GO:0005506
PWY-5274	GO:0046872
PWY-5274	GO:0005509
PWY-5274	GO:0016491
PWY-5274	GO:0016966
PWY-5274	GO:0042279
PWY-5274	GO:0020037
PWY-5274	GO:0042597
PWY-5274	GO:0030288
PWY-5274	GO:0042128
PWY-5274	GO:0006807
PWY-5274	GO:0055114
PWY-5274	GO:0019645
PWY-5274	GO:0009055
PWY-5276	GO:0005506
PWY-5276	GO:0046872
PWY-5276	GO:0005509
PWY-5276	GO:0016491
PWY-5276	GO:0016966
PWY-5276	GO:0042279
PWY-5276	GO:0020037
PWY-5276	GO:0042597
PWY-5276	GO:0030288
PWY-5276	GO:0042128
PWY-5276	GO:0006807
PWY-5276	GO:0055114
PWY-5276	GO:0019645
PWY-5276	GO:0009055
PWY-5277	GO:0005759
PWY-5283	GO:0005829
PWY-5283	GO:0016020
PWY-5283	GO:0016491
PWY-5283	GO:0005886
PWY-5283	GO:0055114
PWY-5283	GO:0016620
PWY-5283	GO:0050569
PWY-5283	GO:0008152
PWY-5283	GO:0030170
PWY-5283	GO:0016740
PWY-5283	GO:0008483
PWY-5283	GO:0003824
PWY-5283	GO:0016853
PWY-5283	GO:0008784
PWY-5283	GO:0042597
PWY-5283	GO:0030632
PWY-5283	GO:0006522
PWY-5283	GO:0047125
PWY-5283	GO:0071949
PWY-5283	GO:0051536
PWY-5283	GO:0050660
PWY-5283	GO:0016614
PWY-5284	GO:0005829
PWY-5285	GO:0005886
PWY-5287	GO:0005829
PWY-5288	GO:0051536
PWY-5288	GO:0046872
PWY-5288	GO:0009055
PWY-5288	GO:0051537
PWY-5288	GO:0005515
PWY-5288	GO:0005829
PWY-5288	GO:0022900
PWY-5288	GO:0055114
PWY-5288	GO:0016226
PWY-5292	GO:0005773
PWY-5294	GO:0005886
PWY-5296	GO:0005506
PWY-5296	GO:0046872
PWY-5296	GO:0005509
PWY-5296	GO:0016491
PWY-5296	GO:0016966
PWY-5296	GO:0042279
PWY-5296	GO:0020037
PWY-5296	GO:0042597
PWY-5296	GO:0030288
PWY-5296	GO:0042128
PWY-5296	GO:0006807
PWY-5296	GO:0055114
PWY-5296	GO:0019645
PWY-5296	GO:0009055
PWY-5307	GO:0005829
PWY-5310	GO:0005829
PWY-5312	GO:0005829
PWY-5313	GO:0005829
PWY-5316	GO:0016740
PWY-5317	GO:0004497
PWY-5317	GO:0047594
PWY-5317	GO:0050358
PWY-5318	GO:0050358
PWY-5326	GO:0030151
PWY-5326	GO:0008482
PWY-5326	GO:0005739
PWY-5326	GO:0009087
PWY-5327	GO:0000287
PWY-5327	GO:0046872
PWY-5327	GO:0016774
PWY-5327	GO:0016740
PWY-5327	GO:0016301
PWY-5327	GO:0008270
PWY-5327	GO:0005524
PWY-5327	GO:0000166
PWY-5327	GO:0008776
PWY-5327	GO:0005737
PWY-5327	GO:0005829
PWY-5327	GO:0044011
PWY-5327	GO:0006083
PWY-5327	GO:0006082
PWY-5327	GO:0019542
PWY-5327	GO:0019413
PWY-5327	GO:0006085
PWY-5327	GO:0016310
PWY-5327	GO:0003988
PWY-5327	GO:0016747
PWY-5327	GO:0016746
PWY-5327	GO:0042802
PWY-5327	GO:0003985
PWY-5327	GO:0032991
PWY-5327	GO:0006635
PWY-5327	GO:0006631
PWY-5327	GO:0006629
PWY-5327	GO:0043442
PWY-5327	GO:0004029
PWY-5327	GO:0006081
PWY-5327	GO:0004601
PWY-5327	GO:0005509
PWY-5327	GO:0004623
PWY-5327	GO:0016042
PWY-5327	GO:0005759
PWY-5327	GO:0008152
PWY-5327	GO:0005777
PWY-5327	GO:0008473
PWY-5327	GO:0007601
PWY-5327	GO:0016020
PWY-5327	GO:0016620
PWY-5327	GO:0016491
PWY-5327	GO:0004777
PWY-5327	GO:0042803
PWY-5327	GO:0009013
PWY-5327	GO:0055114
PWY-5327	GO:0006807
PWY-5327	GO:0009450
PWY-5327	GO:0009447
PWY-5327	GO:0006527
PWY-5327	GO:0051287
PWY-5327	GO:0033737
PWY-5327	GO:0019145
PWY-5327	GO:0019477
PWY-5327	GO:0051289
PWY-5327	GO:0050569
PWY-5327	GO:0016624
PWY-5327	GO:0008483
PWY-5327	GO:0003824
PWY-5327	GO:0047589
PWY-5327	GO:0034386
PWY-5327	GO:0003992
PWY-5327	GO:0030170
PWY-5327	GO:0003867
PWY-5327	GO:0009448
PWY-5327	GO:0042450
PWY-5327	GO:0016407
PWY-5327	GO:0005515
PWY-5327	GO:0008959
PWY-5327	GO:0019427
PWY-5327	GO:0070689
PWY-5327	GO:0045733
PWY-5327	GO:0046336
PWY-5327	GO:0009408
PWY-5327	GO:0016831
PWY-5327	GO:0016829
PWY-5327	GO:0008923
PWY-5327	GO:0006520
PWY-5327	GO:0006554
PWY-5327	GO:0097216
PWY-5327	GO:0016901
PWY-5327	GO:0003973
PWY-5327	GO:0034419
PWY-5327	GO:0047545
PWY-5327	GO:0050660
PWY-5327	GO:0005886
PWY-5327	GO:0019161
PWY-5327	GO:0033094
PWY-5327	GO:0043815
PWY-5327	GO:0016742
PWY-5327	GO:0004644
PWY-5327	GO:0009152
PWY-5327	GO:0006189
PWY-5327	GO:0006164
PWY-5327	GO:0047125
PWY-5327	GO:0050661
PWY-5327	GO:0102810
PWY-5327	GO:0036243
PWY-5327	GO:0051213
PWY-5327	GO:0050498
PWY-5327	GO:0008198
PWY-5327	GO:0016709
PWY-5327	GO:0005506
PWY-5327	GO:0090549
PWY-5328	GO:0000287
PWY-5328	GO:0004122
PWY-5328	GO:0019343
PWY-5328	GO:0006535
PWY-5328	GO:0004123
PWY-5328	GO:0005759
PWY-5328	GO:0005829
PWY-5328	GO:0008898
PWY-5328	GO:0008705
PWY-5328	GO:0009086
PWY-5328	GO:0016740
PWY-5328	GO:0008168
PWY-5328	GO:0016853
PWY-5328	GO:0004494
PWY-5328	GO:0005739
PWY-5328	GO:0008152
PWY-5328	GO:0016874
PWY-5328	GO:0004658
PWY-5328	GO:0004075
PWY-5328	GO:0009343
PWY-5328	GO:0009062
PWY-5328	GO:0005524
PWY-5328	GO:0009374
PWY-5328	GO:0006631
PWY-5328	GO:0006768
PWY-5328	GO:0017172
PWY-5328	GO:0030151
PWY-5328	GO:0008482
PWY-5328	GO:0009087
PWY-5329	GO:0005515
PWY-5329	GO:0016671
PWY-5329	GO:0016491
PWY-5329	GO:0046872
PWY-5329	GO:0047134
PWY-5329	GO:0015035
PWY-5329	GO:0008270
PWY-5329	GO:0005829
PWY-5329	GO:0005737
PWY-5329	GO:0045454
PWY-5329	GO:0006662
PWY-5329	GO:0055114
PWY-5329	GO:0016740
PWY-5329	GO:0004792
PWY-5329	GO:0016784
PWY-5329	GO:0019346
PWY-5329	GO:0006979
PWY-5329	GO:0042262
PWY-5329	GO:0046677
PWY-5329	GO:0005759
PWY-5329	GO:0009636
PWY-5329	GO:0009440
PWY-5329	GO:0008272
PWY-5329	GO:0030337
PWY-5329	GO:0005886
PWY-5329	GO:1900264
PWY-5329	GO:0006259
PWY-5329	GO:0016032
PWY-5329	GO:0042802
PWY-5329	GO:0008483
PWY-5329	GO:0003824
PWY-5329	GO:0004838
PWY-5329	GO:0030170
PWY-5329	GO:0004069
PWY-5329	GO:0042803
PWY-5329	GO:0009058
PWY-5329	GO:0006520
PWY-5329	GO:0009094
PWY-5329	GO:0033585
PWY-5331	GO:0016831
PWY-5331	GO:0016829
PWY-5331	GO:0004782
PWY-5331	GO:0006520
PWY-5331	GO:0017172
PWY-5340	GO:0005524
PWY-5340	GO:0016779
PWY-5340	GO:0004020
PWY-5340	GO:0004781
PWY-5340	GO:0006139
PWY-5340	GO:0000103
PWY-5340	GO:0016740
PWY-5340	GO:0005525
PWY-5340	GO:0003924
PWY-5340	GO:0000166
PWY-5340	GO:0005515
PWY-5340	GO:0009336
PWY-5340	GO:0005829
PWY-5340	GO:0070814
PWY-5340	GO:0006790
PWY-5340	GO:0009507
PWY-5340	GO:0016301
PWY-5340	GO:0042802
PWY-5340	GO:0016310
PWY-5340	GO:0001501
PWY-5340	GO:0003824
PWY-5340	GO:0019419
PWY-5340	GO:0006979
PWY-5347	GO:0004414
PWY-5347	GO:0016746
PWY-5347	GO:0016740
PWY-5347	GO:0042803
PWY-5347	GO:0008899
PWY-5347	GO:0005737
PWY-5347	GO:0005829
PWY-5347	GO:0019281
PWY-5347	GO:0008652
PWY-5347	GO:0009086
PWY-5347	GO:0008705
PWY-5347	GO:0005515
PWY-5347	GO:0008168
PWY-5347	GO:0046872
PWY-5347	GO:0008270
PWY-5347	GO:0003871
PWY-5347	GO:0050667
PWY-5347	GO:0035999
PWY-5347	GO:0032259
PWY-5347	GO:0016620
PWY-5347	GO:0016491
PWY-5347	GO:0051287
PWY-5347	GO:0050661
PWY-5347	GO:0046983
PWY-5347	GO:0004073
PWY-5347	GO:0071266
PWY-5347	GO:0009085
PWY-5347	GO:0006520
PWY-5347	GO:0009097
PWY-5347	GO:0009088
PWY-5347	GO:0006974
PWY-5347	GO:0055114
PWY-5347	GO:0019877
PWY-5347	GO:0009089
PWY-5347	GO:0009090
PWY-5347	GO:0031419
PWY-5347	GO:0044237
PWY-5347	GO:0042558
PWY-5347	GO:0016301
PWY-5347	GO:0003824
PWY-5347	GO:0005524
PWY-5347	GO:0000166
PWY-5347	GO:0004072
PWY-5347	GO:0004412
PWY-5347	GO:0009067
PWY-5347	GO:0008152
PWY-5347	GO:0016310
PWY-5347	GO:0042802
PWY-5347	GO:0008483
PWY-5347	GO:0004838
PWY-5347	GO:0030170
PWY-5347	GO:0004069
PWY-5347	GO:0009058
PWY-5347	GO:0009094
PWY-5347	GO:0033585
PWY-5347	GO:0047804
PWY-5347	GO:0016829
PWY-5347	GO:0008784
PWY-5347	GO:0080146
PWY-5347	GO:0004121
PWY-5347	GO:0032991
PWY-5347	GO:0006790
PWY-5347	GO:0019346
PWY-5347	GO:0051289
PWY-5347	GO:0019450
PWY-5347	GO:0140297
PWY-5347	GO:0043433
PWY-5347	GO:0102028
PWY-5347	GO:0016846
PWY-5347	GO:0004123
PWY-5347	GO:0003962
PWY-5347	GO:0019343
PWY-5350	GO:0016740
PWY-5350	GO:0004792
PWY-5350	GO:0005829
PWY-5350	GO:0005737
PWY-5350	GO:0006071
PWY-5350	GO:0006791
PWY-5350	GO:0016784
PWY-5350	GO:0019346
PWY-5350	GO:0006979
PWY-5350	GO:0042262
PWY-5350	GO:0046677
PWY-5350	GO:0042803
PWY-5350	GO:0005886
PWY-5350	GO:0016021
PWY-5350	GO:0016020
PWY-5350	GO:0005887
PWY-5352	GO:0005829
PWY-5353	GO:0005783
PWY-5358	GO:0030288
PWY-5362	GO:0051536
PWY-5362	GO:0046872
PWY-5362	GO:0009055
PWY-5362	GO:0051537
PWY-5362	GO:0005515
PWY-5362	GO:0005829
PWY-5362	GO:0022900
PWY-5362	GO:0055114
PWY-5362	GO:0016226
PWY-5365	GO:0005788
PWY-5366	GO:0008289
PWY-5366	GO:0005515
PWY-5366	GO:0031177
PWY-5366	GO:0000036
PWY-5366	GO:0000035
PWY-5366	GO:0005737
PWY-5366	GO:0005829
PWY-5366	GO:0008610
PWY-5366	GO:0006631
PWY-5366	GO:0006629
PWY-5366	GO:0042493
PWY-5366	GO:0009245
PWY-5366	GO:0006633
PWY-5366	GO:0009536
PWY-5366	GO:0008137
PWY-5366	GO:0005509
PWY-5366	GO:0005504
PWY-5366	GO:0016491
PWY-5366	GO:0070469
PWY-5366	GO:0031966
PWY-5366	GO:0005759
PWY-5366	GO:0005747
PWY-5366	GO:0005739
PWY-5366	GO:0005654
PWY-5366	GO:0055114
PWY-5366	GO:0032981
PWY-5366	GO:0009249
PWY-5366	GO:0006120
PWY-5366	GO:0051536
PWY-5366	GO:0046872
PWY-5366	GO:0009055
PWY-5366	GO:0051537
PWY-5366	GO:0022900
PWY-5366	GO:0016226
PWY-5367	GO:0008289
PWY-5367	GO:0005515
PWY-5367	GO:0031177
PWY-5367	GO:0000036
PWY-5367	GO:0000035
PWY-5367	GO:0005737
PWY-5367	GO:0005829
PWY-5367	GO:0008610
PWY-5367	GO:0006631
PWY-5367	GO:0006629
PWY-5367	GO:0042493
PWY-5367	GO:0009245
PWY-5367	GO:0006633
PWY-5367	GO:0009536
PWY-5367	GO:0008137
PWY-5367	GO:0005509
PWY-5367	GO:0005504
PWY-5367	GO:0016491
PWY-5367	GO:0070469
PWY-5367	GO:0031966
PWY-5367	GO:0005759
PWY-5367	GO:0005747
PWY-5367	GO:0005739
PWY-5367	GO:0005654
PWY-5367	GO:0055114
PWY-5367	GO:0032981
PWY-5367	GO:0009249
PWY-5367	GO:0006120
PWY-5367	GO:0051536
PWY-5367	GO:0046872
PWY-5367	GO:0009055
PWY-5367	GO:0051537
PWY-5367	GO:0022900
PWY-5367	GO:0016226
PWY-5372	GO:0051536
PWY-5372	GO:0046872
PWY-5372	GO:0009055
PWY-5372	GO:0051537
PWY-5372	GO:0005515
PWY-5372	GO:0005829
PWY-5372	GO:0022900
PWY-5372	GO:0055114
PWY-5372	GO:0016226
PWY-5375	GO:0005783
PWY-5382	GO:0005829
PWY-5386-1	GO:0005506
PWY-5386-1	GO:0046872
PWY-5386-1	GO:0005509
PWY-5386-1	GO:0016491
PWY-5386-1	GO:0016966
PWY-5386-1	GO:0042279
PWY-5386-1	GO:0020037
PWY-5386-1	GO:0042597
PWY-5386-1	GO:0030288
PWY-5386-1	GO:0042128
PWY-5386-1	GO:0006807
PWY-5386-1	GO:0055114
PWY-5386-1	GO:0019645
PWY-5386-1	GO:0005737
PWY-5386-1	GO:0009055
PWY-5386-1	GO:0071949
PWY-5386-1	GO:0008720
PWY-5386-1	GO:0050660
PWY-5386-1	GO:0016614
PWY-5386-1	GO:0004458
PWY-5386-1	GO:0003824
PWY-5386-1	GO:0016020
PWY-5386-1	GO:0005743
PWY-5386-1	GO:0005739
PWY-5386-1	GO:1903457
PWY-5392	GO:0051536
PWY-5392	GO:0046872
PWY-5392	GO:0009055
PWY-5392	GO:0051537
PWY-5392	GO:0005515
PWY-5392	GO:0005829
PWY-5392	GO:0022900
PWY-5392	GO:0055114
PWY-5392	GO:0016226
PWY-5397	GO:0005829
PWY-5410	GO:0005829
PWY-5410	GO:0009507
PWY-5411	GO:0009536
PWY-5412	GO:0009536
PWY-5413	GO:0009536
PWY-5414	GO:0009536
PWY-5416	GO:0009536
PWY-5421	GO:0009536
PWY-5422	GO:0009536
PWY-5424	GO:0005829
PWY-5425	GO:0005829
PWY-5428	GO:0016020
PWY-5428	GO:0051536
PWY-5428	GO:0046872
PWY-5428	GO:0009055
PWY-5428	GO:0051537
PWY-5428	GO:0005515
PWY-5428	GO:0005829
PWY-5428	GO:0022900
PWY-5428	GO:0055114
PWY-5428	GO:0016226
PWY-5429	GO:0016020
PWY-5429	GO:0051536
PWY-5429	GO:0046872
PWY-5429	GO:0009055
PWY-5429	GO:0051537
PWY-5429	GO:0005515
PWY-5429	GO:0005829
PWY-5429	GO:0022900
PWY-5429	GO:0055114
PWY-5429	GO:0016226
PWY-5433	GO:0005829
PWY-5433	GO:0009507
PWY-5436	GO:0016620
PWY-5436	GO:0004029
PWY-5436	GO:0016491
PWY-5436	GO:0008774
PWY-5436	GO:0005829
PWY-5436	GO:0046336
PWY-5436	GO:0055114
PWY-5436	GO:0005515
PWY-5436	GO:0003824
PWY-5436	GO:0046872
PWY-5436	GO:0004025
PWY-5436	GO:0043022
PWY-5436	GO:0008198
PWY-5436	GO:0042802
PWY-5436	GO:0004022
PWY-5436	GO:0008152
PWY-5436	GO:0006066
PWY-5436	GO:0015976
PWY-5436	GO:0006115
PWY-5436	GO:0051260
PWY-5436	GO:0006979
PWY-5436	GO:0019664
PWY-5436	GO:0051287
PWY-5436	GO:0019380
PWY-5436	GO:0019439
PWY-5436	GO:0016829
PWY-5436	GO:0030170
PWY-5436	GO:0008732
PWY-5436	GO:0050179
PWY-5436	GO:0006567
PWY-5436	GO:0006520
PWY-5436	GO:0006545
PWY-5437	GO:0000287
PWY-5437	GO:0046872
PWY-5437	GO:0016774
PWY-5437	GO:0016740
PWY-5437	GO:0016301
PWY-5437	GO:0008270
PWY-5437	GO:0005524
PWY-5437	GO:0000166
PWY-5437	GO:0008776
PWY-5437	GO:0005737
PWY-5437	GO:0005829
PWY-5437	GO:0044011
PWY-5437	GO:0006083
PWY-5437	GO:0006082
PWY-5437	GO:0019542
PWY-5437	GO:0019413
PWY-5437	GO:0006085
PWY-5437	GO:0016310
PWY-5437	GO:0005515
PWY-5437	GO:0016746
PWY-5437	GO:0003824
PWY-5437	GO:0042803
PWY-5437	GO:0008861
PWY-5437	GO:0006567
PWY-5437	GO:0006006
PWY-5437	GO:0005975
PWY-5437	GO:0008980
PWY-5437	GO:0070689
PWY-5437	GO:0019665
PWY-5437	GO:0043875
PWY-5437	GO:0016020
PWY-5437	GO:0016407
PWY-5437	GO:0008959
PWY-5437	GO:0019427
PWY-5437	GO:0045733
PWY-5437	GO:0016829
PWY-5437	GO:0016597
PWY-5437	GO:0004793
PWY-5437	GO:0030170
PWY-5437	GO:0042802
PWY-5437	GO:0003941
PWY-5437	GO:0004794
PWY-5437	GO:0032991
PWY-5437	GO:0008152
PWY-5437	GO:0006520
PWY-5437	GO:0051289
PWY-5437	GO:0006565
PWY-5451	GO:0005789
PWY-5453	GO:0004032
PWY-5453	GO:0016491
PWY-5453	GO:0050580
PWY-5453	GO:0008106
PWY-5453	GO:0016616
PWY-5453	GO:0005737
PWY-5453	GO:0005829
PWY-5453	GO:0055114
PWY-5453	GO:0019853
PWY-5453	GO:0051596
PWY-5453	GO:0006974
PWY-5453	GO:1990002
PWY-5453	GO:0047681
PWY-5453	GO:0004033
PWY-5453	GO:0016614
PWY-5453	GO:0046872
PWY-5453	GO:0008270
PWY-5453	GO:0042802
PWY-5453	GO:0008888
PWY-5453	GO:0019147
PWY-5453	GO:0032991
PWY-5453	GO:0006071
PWY-5453	GO:0051289
PWY-5453	GO:0019588
PWY-5453	GO:0018455
PWY-5453	GO:0000302
PWY-5458	GO:0005506
PWY-5458	GO:0046872
PWY-5458	GO:0005509
PWY-5458	GO:0016491
PWY-5458	GO:0016966
PWY-5458	GO:0042279
PWY-5458	GO:0020037
PWY-5458	GO:0042597
PWY-5458	GO:0030288
PWY-5458	GO:0042128
PWY-5458	GO:0006807
PWY-5458	GO:0055114
PWY-5458	GO:0019645
PWY-5458	GO:0005759
PWY-5458	GO:0005829
PWY-5458	GO:0009055
PWY-5459	GO:0016614
PWY-5459	GO:0004457
PWY-5459	GO:0016491
PWY-5459	GO:0003824
PWY-5459	GO:0004459
PWY-5459	GO:0010181
PWY-5459	GO:0016020
PWY-5459	GO:0005886
PWY-5459	GO:0055114
PWY-5459	GO:0006089
PWY-5459	GO:0019516
PWY-5459	GO:0009061
PWY-5459	GO:0042355
PWY-5459	GO:0009060
PWY-5459	GO:0016620
PWY-5459	GO:0009013
PWY-5459	GO:0042802
PWY-5459	GO:0050569
PWY-5459	GO:0008911
PWY-5459	GO:0004777
PWY-5459	GO:0032991
PWY-5459	GO:0005829
PWY-5459	GO:0019301
PWY-5464	GO:0005737
PWY-5464	GO:0005829
PWY-5464	GO:0009507
PWY-5466	GO:0016616
PWY-5466	GO:0016628
PWY-5469	GO:0016706
PWY-5469	GO:0016709
PWY-5480	GO:0005515
PWY-5480	GO:0016746
PWY-5480	GO:0016740
PWY-5480	GO:0003824
PWY-5480	GO:0042803
PWY-5480	GO:0008861
PWY-5480	GO:0005737
PWY-5480	GO:0005829
PWY-5480	GO:0006567
PWY-5480	GO:0006006
PWY-5480	GO:0005975
PWY-5480	GO:0005739
PWY-5480	GO:0009507
PWY-5480	GO:0016616
PWY-5480	GO:0016491
PWY-5480	GO:0046872
PWY-5480	GO:0008270
PWY-5480	GO:0004022
PWY-5480	GO:0046187
PWY-5480	GO:0045471
PWY-5480	GO:0006974
PWY-5480	GO:0055114
PWY-5480	GO:0016620
PWY-5480	GO:0004029
PWY-5480	GO:0008774
PWY-5480	GO:0046336
PWY-5480	GO:0004025
PWY-5480	GO:0043022
PWY-5480	GO:0008198
PWY-5480	GO:0042802
PWY-5480	GO:0008152
PWY-5480	GO:0006066
